Abilene Zoo,vanellus chilensis,
Abilene Zoo,varanus beccarii,
Abilene Zoo,vulpes velox,
Fort Wayne Children's Zoo,acanthurus olivaceus,
Fort Wayne Children's Zoo,acanthurus pyroferus,
Fort Wayne Children's Zoo,aceros corrugatus,
Fort Wayne Children's Zoo,agapornis personatus,
Fort Wayne Children's Zoo,ailurus fulgens,
Fort Wayne Children's Zoo,aldabrachelys gigantea,
Fort Wayne Children's Zoo,allenopithecus nigroviridis,
Fort Wayne Children's Zoo,alligator mississippiensis,
Fort Wayne Children's Zoo,amphiprion clarkii,
Fort Wayne Children's Zoo,amphiprion ocellaris,
Fort Wayne Children's Zoo,amphiprion percula,
Fort Wayne Children's Zoo,arothron hispidus,
Fort Wayne Children's Zoo,aspidites ramsayi,
Fort Wayne Children's Zoo,aurelia aurita,
Fort Wayne Children's Zoo,balearica regulorum gibbericeps,
Fort Wayne Children's Zoo,balistoides conspicillum,
Fort Wayne Children's Zoo,bombina orientalis,
Fort Wayne Children's Zoo,bubo bubo,
Fort Wayne Children's Zoo,bubo lacteus,
Fort Wayne Children's Zoo,bubulcus ibis,
Fort Wayne Children's Zoo,bugeranus carunculatus,
Fort Wayne Children's Zoo,buteo jamaicensis,
Fort Wayne Children's Zoo,bycanistes brevis,
Fort Wayne Children's Zoo,cacatua sulphurea,
Fort Wayne Children's Zoo,calloplesiops altivelis,
Fort Wayne Children's Zoo,callosciurus prevostii,
Fort Wayne Children's Zoo,calocitta colliei,
Fort Wayne Children's Zoo,caloenas nicobarica,
Fort Wayne Children's Zoo,canis lupus dingo,
Fort Wayne Children's Zoo,carcharhinus melanopterus,
Fort Wayne Children's Zoo,cathartes aura,
Fort Wayne Children's Zoo,cebus capunicus,
Fort Wayne Children's Zoo,centropyge bispinosa,
Fort Wayne Children's Zoo,cercopithecus neglectus,
Fort Wayne Children's Zoo,chaetodon auriga,
Fort Wayne Children's Zoo,chaetodon ephippium,
Fort Wayne Children's Zoo,chaetodon lunula,
Fort Wayne Children's Zoo,chelmon rostratus,
Fort Wayne Children's Zoo,chenonetta jubata,
Fort Wayne Children's Zoo,chromis viridis,
Fort Wayne Children's Zoo,ciconia ciconia,
Fort Wayne Children's Zoo,ciconia nigra,
Fort Wayne Children's Zoo,cissa chinensis,
Fort Wayne Children's Zoo,colobus guereza,
Fort Wayne Children's Zoo,connochaetes taurinus albojubatus,
Fort Wayne Children's Zoo,cracticus tibicen,
Fort Wayne Children's Zoo,crocuta crocuta,
Fort Wayne Children's Zoo,crossoptilon crossoptilon,
Fort Wayne Children's Zoo,cygnus atratus,
Fort Wayne Children's Zoo,cynomys ludovicianus,
Fort Wayne Children's Zoo,dascyllus aruanus,
Fort Wayne Children's Zoo,dascyllus trimaculatus,
Fort Wayne Children's Zoo,dasyatis americana,
Fort Wayne Children's Zoo,dendrocygna javanica,
Fort Wayne Children's Zoo,ducula bicolor,
Fort Wayne Children's Zoo,entomyzon cyanotis,
Fort Wayne Children's Zoo,eolophus roseicapilla,
Fort Wayne Children's Zoo,equus quagga,
Fort Wayne Children's Zoo,erpeton tentaculatum,
Fort Wayne Children's Zoo,eucrossorhinus dasypogon,
Fort Wayne Children's Zoo,eurycantha calcarata,
Fort Wayne Children's Zoo,geomyda spengleri,
Fort Wayne Children's Zoo,giraffa reticulata,
Fort Wayne Children's Zoo,gonyosoma oxycephalum,
Fort Wayne Children's Zoo,gymnomuraena zebra,
Fort Wayne Children's Zoo,gyps rueppellii,
Fort Wayne Children's Zoo,heniochus acuminatus,
Fort Wayne Children's Zoo,hologymnosus rhodonotus,
Fort Wayne Children's Zoo,hylobates moloch,
Fort Wayne Children's Zoo,irena puella,
Fort Wayne Children's Zoo,leiothrix argentauris,
Fort Wayne Children's Zoo,lemur catta,
Fort Wayne Children's Zoo,leptailurus serval,
Fort Wayne Children's Zoo,leptoptilos crumeniferus,
Fort Wayne Children's Zoo,lontra canadensis,
Fort Wayne Children's Zoo,lophotis gindiana,
Fort Wayne Children's Zoo,lynx canadensis,
Fort Wayne Children's Zoo,macropus giganteus,
Fort Wayne Children's Zoo,macropus rufogriseus,
Fort Wayne Children's Zoo,melichthys niger,
Fort Wayne Children's Zoo,mellivora capensis,
Fort Wayne Children's Zoo,microspathodon chrysurus,
Fort Wayne Children's Zoo,morelia spilota,
Fort Wayne Children's Zoo,mungos mungo,
Fort Wayne Children's Zoo,nephrurus wheeleri,
Fort Wayne Children's Zoo,nettapus coromandelianus,
Fort Wayne Children's Zoo,nymphicus hollandicus,
Fort Wayne Children's Zoo,otidiphaps nobilis,
Fort Wayne Children's Zoo,otocyon megalotis,
Fort Wayne Children's Zoo,panthera leo,
Fort Wayne Children's Zoo,panthera pardus orientalis,
Fort Wayne Children's Zoo,panthera tigris sumatrae,
Fort Wayne Children's Zoo,paracanthurus hepatus,
Fort Wayne Children's Zoo,parupeneus ciliatus,
Fort Wayne Children's Zoo,pavo cristatus,
Fort Wayne Children's Zoo,pelecanus onocrotalus,
Fort Wayne Children's Zoo,phyllium biocalatum,
Fort Wayne Children's Zoo,pithecia pithecia,
Fort Wayne Children's Zoo,pitta sordida,
Fort Wayne Children's Zoo,platax orbicularis,
Fort Wayne Children's Zoo,polypedates otilophus,
Fort Wayne Children's Zoo,polytelis alexandrae,
Fort Wayne Children's Zoo,pomacanthus imperator,
Fort Wayne Children's Zoo,pongo abelii,
Fort Wayne Children's Zoo,premnas biaculeatus,
Fort Wayne Children's Zoo,pseudanthias dispar,
Fort Wayne Children's Zoo,pterois volitans,
Fort Wayne Children's Zoo,python reticulatus,
Fort Wayne Children's Zoo,rhacophorus nigropalmatus,
Fort Wayne Children's Zoo,rhinecanthus aculeatus,
Fort Wayne Children's Zoo,rhinoptera bonasus,
Fort Wayne Children's Zoo,rollulus rouloul,
Fort Wayne Children's Zoo,sarcophilus harrisii,
Fort Wayne Children's Zoo,sardina pilchardus,
Fort Wayne Children's Zoo,sargocentron seychellense,
Fort Wayne Children's Zoo,siganus unimaculatus,
Fort Wayne Children's Zoo,spheniscus demersus,
Fort Wayne Children's Zoo,stegostoma fasciatum,
Fort Wayne Children's Zoo,struthio camelus,
Fort Wayne Children's Zoo,threskiornis spinicollis,
Fort Wayne Children's Zoo,tiliqua scincoides,
Fort Wayne Children's Zoo,trachypithecus obscurus,
Fort Wayne Children's Zoo,tragelaphus spekii,
Fort Wayne Children's Zoo,tragopan caboti,
Fort Wayne Children's Zoo,tribolonotus gracilis,
Fort Wayne Children's Zoo,trichoglossus haematodus,
Fort Wayne Children's Zoo,tupaia belangeri,
Fort Wayne Children's Zoo,tyto alba,
Fort Wayne Children's Zoo,urocissa erythororyncha,
Fort Wayne Children's Zoo,vanellus miles,
Fort Wayne Children's Zoo,varanus komodoensis,
Fort Wayne Children's Zoo,varanus tristis,
Fort Wayne Children's Zoo,zalophus californianus,
Fort Wayne Children's Zoo,zebrasoma flavescens,
Fort Wayne Children's Zoo,zebrasoma velifer,
Fort Wayne Children's Zoo,zosterops palpebrosus,
Fort Worth Zoo,aceros corrugatus,
Fort Worth Zoo,aldabrachelys gigantea,
Fort Worth Zoo,alectura lathami,
Fort Worth Zoo,alligator mississippiensis,
Fort Worth Zoo,anodorhynchus hyacinthinus,
Fort Worth Zoo,ara glaucogularis,
Fort Worth Zoo,ara rubrogenys,
Fort Worth Zoo,argusianus argus,
Fort Worth Zoo,atelopus zeteki,
Fort Worth Zoo,athene cunicularia,
Fort Worth Zoo,batagur borneoensis,
Fort Worth Zoo,bos texanus,
Fort Worth Zoo,brachylophus bulabula,
Fort Worth Zoo,bubalus depressicornis,
Fort Worth Zoo,bucorvus abyssinicus,
Fort Worth Zoo,bugeranus carunculatus,
Fort Worth Zoo,canis rufus,
Fort Worth Zoo,capra nubiana,
Fort Worth Zoo,carcharhinus melanopterus,
Fort Worth Zoo,colobus guereza,
Fort Worth Zoo,coracias cyanogaster,
Fort Worth Zoo,crocodylus porosus,
Fort Worth Zoo,crotalus atrox,
Fort Worth Zoo,crotalus polystictus,
Fort Worth Zoo,cuora pani,
Fort Worth Zoo,cuora trifasciata,
Fort Worth Zoo,cyanocorax chrysops,
Fort Worth Zoo,cyclura lewisi,
Fort Worth Zoo,cygnus melanocorypha,
Fort Worth Zoo,cynomys ludovicianus,
Fort Worth Zoo,dacelo novaeguineae,
Fort Worth Zoo,dendrobates tinctorius,
Fort Worth Zoo,diceros bicornis,
Fort Worth Zoo,dracaena guianensis,
Fort Worth Zoo,drymarchon couperi,
Fort Worth Zoo,eclectus roratus,
Fort Worth Zoo,elephas maximus,
Fort Worth Zoo,eolophus roseicapilla,
Fort Worth Zoo,epipedobates tricolor,
Fort Worth Zoo,equus caballus,
Fort Worth Zoo,equus quagga,
Fort Worth Zoo,eudocimus ruber,
Fort Worth Zoo,eudyptes chrysocome,
Fort Worth Zoo,eurypyga helias,
Fort Worth Zoo,gavialis gangeticus,
Fort Worth Zoo,geococcyx californianus,
Fort Worth Zoo,giraffa reticulata,
Fort Worth Zoo,gorilla gorilla,
Fort Worth Zoo,grus antigone,
Fort Worth Zoo,grus virgo,
Fort Worth Zoo,haliaeetus leucocephalus,
Fort Worth Zoo,harpia harpyja,
Fort Worth Zoo,heloderma horridum,
Fort Worth Zoo,hippopotamus amphibius,
Fort Worth Zoo,lachesis muta,
Fort Worth Zoo,lemur catta,
Fort Worth Zoo,leontopithecus chrysomelas,
Fort Worth Zoo,leopardus pardalis,
Fort Worth Zoo,leptonycteris nivalis,
Fort Worth Zoo,lontra canadensis,
Fort Worth Zoo,lophodytes cucullatus,
Fort Worth Zoo,lynx rufus,
Fort Worth Zoo,macropus rufus,
Fort Worth Zoo,malacochersus tornieri,
Fort Worth Zoo,marmaronetta angustirostris,
Fort Worth Zoo,mauremys annamensis,
Fort Worth Zoo,musophaga violacea,
Fort Worth Zoo,nasua narica,
Fort Worth Zoo,nettapus auritus,
Fort Worth Zoo,nettapus coromandelianus,
Fort Worth Zoo,nomascus leucogenys,
Fort Worth Zoo,odocoileus virginianus,
Fort Worth Zoo,ophiophagus hannah,
Fort Worth Zoo,pan paniscus,
Fort Worth Zoo,pandinus imperator,
Fort Worth Zoo,panthera leo,
Fort Worth Zoo,panthera onca,
Fort Worth Zoo,panthera tigris jacksoni,
Fort Worth Zoo,panthera tigris sumatrae,
Fort Worth Zoo,panthera tigris tigris,
Fort Worth Zoo,pelecanus erythrorhynchos,
Fort Worth Zoo,pelecanus occidentalis,
Fort Worth Zoo,peltophryne lemur,
Fort Worth Zoo,phacochoerus africanus,
Fort Worth Zoo,phoeniconaias minor,
Fort Worth Zoo,phoenicopterus chilensis,
Fort Worth Zoo,phoenicopterus ruber,
Fort Worth Zoo,phrynosoma cornutum,
Fort Worth Zoo,phyllobates terribilis,
Fort Worth Zoo,pituophis ruthveni,
Fort Worth Zoo,platalea ajaja,
Fort Worth Zoo,podargus strigoides,
Fort Worth Zoo,pongo abelii,
Fort Worth Zoo,pulsatrix perspicallata,
Fort Worth Zoo,puma concolor,
Fort Worth Zoo,pyxis arachnoides,
Fort Worth Zoo,pyxis planicauda,
Fort Worth Zoo,ramphastos toco,
Fort Worth Zoo,rhinoceros unicornis,
Fort Worth Zoo,rollulus rouloul,
Fort Worth Zoo,sarcorhamphus papa,
Fort Worth Zoo,sauromalus varius,
Fort Worth Zoo,scissirostrum dubium,
Fort Worth Zoo,shinisaurus crocodilurus,
Fort Worth Zoo,sistrurus catenatus,
Fort Worth Zoo,spheniscus demersus,
Fort Worth Zoo,struthio camelus,
Fort Worth Zoo,suricata suricatta,
Fort Worth Zoo,testudo kleinmanni,
Fort Worth Zoo,tragelaphus imperbis,
Fort Worth Zoo,trimeresurus mcgregori,
Fort Worth Zoo,uroplatus fimbriatus,
Fort Worth Zoo,ursus americanus,
Fort Worth Zoo,varanus komodoensis,
Fort Worth Zoo,varanus prasinus,
Fort Worth Zoo,varanus salvadorii,
Fort Worth Zoo,vulpes velox,
Fort Worth Zoo,vultur gryphus,
Fossil Rim Wildlife Center,acinonyx jubatus,
Fossil Rim Wildlife Center,addax nasomaculatus,
Fossil Rim Wildlife Center,ammotragus lervia,
Fossil Rim Wildlife Center,antilope cervicapra,
Fossil Rim Wildlife Center,ara ararauna,
Fossil Rim Wildlife Center,axis axis,
Fossil Rim Wildlife Center,bison bison,
Fossil Rim Wildlife Center,cacatua sanguinea,
Fossil Rim Wildlife Center,canis lupus baileyi,
Fossil Rim Wildlife Center,canis rufus,
Fossil Rim Wildlife Center,capra hircus,
Fossil Rim Wildlife Center,ceratotherium simum,
Fossil Rim Wildlife Center,cervus elaphus,
Fossil Rim Wildlife Center,chrysocyon brachyurus,
Fossil Rim Wildlife Center,connochaetes taurinus,
Fossil Rim Wildlife Center,dama dama,
Fossil Rim Wildlife Center,dasypus novemcinctus,
Fossil Rim Wildlife Center,diceros bicornis,
Fossil Rim Wildlife Center,dromaius novaehollandiae,
Fossil Rim Wildlife Center,eclectus roratus,
Fossil Rim Wildlife Center,equus ferus przewalskii,
Fossil Rim Wildlife Center,equus grevyi,
Fossil Rim Wildlife Center,equus zebra hartmannae,
Fossil Rim Wildlife Center,felis nigripes,
Fossil Rim Wildlife Center,geochelone sulcata,
Fossil Rim Wildlife Center,geococcyx californianus,
Fossil Rim Wildlife Center,giraffa camelopardalis,
Fossil Rim Wildlife Center,gopherus berlandieri,
Fossil Rim Wildlife Center,grus canadensis,
Fossil Rim Wildlife Center,hippotragus equinus,
Fossil Rim Wildlife Center,hippotragus niger,
Fossil Rim Wildlife Center,kobus ellipsiprymnus,
Fossil Rim Wildlife Center,lepus californicus,
Fossil Rim Wildlife Center,meleagris gallopavo,
Fossil Rim Wildlife Center,nanger dama,
Fossil Rim Wildlife Center,nasua nasua,
Fossil Rim Wildlife Center,odocoileus virginianus,
Fossil Rim Wildlife Center,oryx dammah,
Fossil Rim Wildlife Center,oryx gazella,
Fossil Rim Wildlife Center,oryx leucoryx,
Fossil Rim Wildlife Center,struthio camelus,
Fossil Rim Wildlife Center,sus scrofa,
Fossil Rim Wildlife Center,tragelaphus eurycerus,
Fossil Rim Wildlife Center,tragelaphus strepsiceros,
Fossil Rim Wildlife Center,tympanuchus cupido attwateri,
Franklin Park Zoo,ailurus fulgens,
Franklin Park Zoo,aix sponsa,
Franklin Park Zoo,amaurornis flavirostra,
Franklin Park Zoo,anartia jatrophae,
Franklin Park Zoo,anas formosa,
Franklin Park Zoo,anas platyrhynchos,
Franklin Park Zoo,apteryx mantelli,
Franklin Park Zoo,ardeotis kori,
Franklin Park Zoo,ascia monuste,
Franklin Park Zoo,aythya valisineria,
Franklin Park Zoo,blaberus giganteus,
Franklin Park Zoo,bostrychia hagedash,
Franklin Park Zoo,branta ruficollis,
Franklin Park Zoo,bucephala albeola,
Franklin Park Zoo,bucephala islandica,
Franklin Park Zoo,buceros bicornis,
Franklin Park Zoo,bugeranus carunculatus,
Franklin Park Zoo,cacatua sulphurea,
Franklin Park Zoo,cacicus cela,
Franklin Park Zoo,callonetta leucophrys,
Franklin Park Zoo,camelus bactrianus,
Franklin Park Zoo,camelus dromedarius,
Franklin Park Zoo,capra hircus,
Franklin Park Zoo,chelonoidis carbonaria,
Franklin Park Zoo,choeropsis liberiensis,
Franklin Park Zoo,choloepus didactylus,
Franklin Park Zoo,cochlearius cochlearius,
Franklin Park Zoo,connochaetes taurinus,
Franklin Park Zoo,corucia zebrata,
Franklin Park Zoo,crocuta crocuta,
Franklin Park Zoo,cyanopica cyanus,
Franklin Park Zoo,cygnus atratus,
Franklin Park Zoo,cynomys ludovicianus,
Franklin Park Zoo,dacelo novaeguineae,
Franklin Park Zoo,danaus plexippus,
Franklin Park Zoo,dromaius novaehollandiae,
Franklin Park Zoo,dryas iulia,
Franklin Park Zoo,eidolon helvum,
Franklin Park Zoo,ephippiorhynchus senegalensis,
Franklin Park Zoo,equus africanus asinus,
Franklin Park Zoo,equus ferus caballus,
Franklin Park Zoo,equus grevyi,
Franklin Park Zoo,equus quagga,
Franklin Park Zoo,erythrura gouldiae,
Franklin Park Zoo,eudocimus ruber,
Franklin Park Zoo,eunectes murinus,
Franklin Park Zoo,eurypyga helias,
Franklin Park Zoo,extatosoma tiaratum,
Franklin Park Zoo,gallus gallus domesticus,
Franklin Park Zoo,geochelone sulcata,
Franklin Park Zoo,giraffa camelopardalis,
Franklin Park Zoo,gongylophis colubrinus,
Franklin Park Zoo,gorilla gorilla,
Franklin Park Zoo,gromphadorhina portentosa,
Franklin Park Zoo,grus japonensis,
Franklin Park Zoo,grus leucogeranus,
Franklin Park Zoo,grus vipio,
Franklin Park Zoo,gyps rueppellii,
Franklin Park Zoo,heliconius charithonia,
Franklin Park Zoo,hydrochoerus hydrochaeris,
Franklin Park Zoo,hyla versicolor,
Franklin Park Zoo,hystrix cristata,
Franklin Park Zoo,junonia coenia,
Franklin Park Zoo,lamprotornis regius,
Franklin Park Zoo,lemur catta,
Franklin Park Zoo,leopardus pardalis,
Franklin Park Zoo,leucopsar rothschildi,
Franklin Park Zoo,lophodytes cucullatus,
Franklin Park Zoo,lybius dubius,
Franklin Park Zoo,macropus rufus,
Franklin Park Zoo,mandrillus sphinx,
Franklin Park Zoo,marmaronetta angustirostris,
Franklin Park Zoo,melopsittacus undulatus,
Franklin Park Zoo,mergus squamatus,
Franklin Park Zoo,muntiacus reevesi,
Franklin Park Zoo,musophaga rossae,
Franklin Park Zoo,musophaga violacea,
Franklin Park Zoo,mycteria ibis,
Franklin Park Zoo,myrmecophaga tridactyla,
Franklin Park Zoo,neochen jubata,
Franklin Park Zoo,nestor notabilis,
Franklin Park Zoo,oryctolagus cuniculus,
Franklin Park Zoo,osteolaemus tetraspis,
Franklin Park Zoo,oxyura jamaicensis,
Franklin Park Zoo,panthera leo,
Franklin Park Zoo,panthera tigris tigris,
Franklin Park Zoo,papilio cresphontes,
Franklin Park Zoo,papilio glaucus,
Franklin Park Zoo,papilio troilus,
Franklin Park Zoo,pavo cristatus,
Franklin Park Zoo,perodicticus potto,
Franklin Park Zoo,phacochoerus africanus,
Franklin Park Zoo,phelsuma standingi,
Franklin Park Zoo,phoenicopterus chilensis,
Franklin Park Zoo,podargus strigoides,
Franklin Park Zoo,polihierax semitorquatus,
Franklin Park Zoo,polypedates otilophus,
Franklin Park Zoo,potamochoerus porcus,
Franklin Park Zoo,probosciger aterrimus,
Franklin Park Zoo,pseudemys concinna,
Franklin Park Zoo,pterinochilus murinus,
Franklin Park Zoo,pteroglossus viridis,
Franklin Park Zoo,python regius,
Franklin Park Zoo,rhynchophis boulengeri,
Franklin Park Zoo,rousettus lanosus,
Franklin Park Zoo,saguinus imperator,
Franklin Park Zoo,saguinus oedipus,
Franklin Park Zoo,sanzinia madagascariensis,
Franklin Park Zoo,scopus umbretta,
Franklin Park Zoo,somateria fischeri,
Franklin Park Zoo,somateria mollissima,
Franklin Park Zoo,struthio camelus,
Franklin Park Zoo,sus scrofa,
Franklin Park Zoo,taeniopygia bichenovii,
Franklin Park Zoo,tapirus bairdii,
Franklin Park Zoo,tauraco erythrolophus,
Franklin Park Zoo,tiliqua scincoides,
Franklin Park Zoo,trachemys scripta,
Franklin Park Zoo,tragopan caboti,
Franklin Park Zoo,tylototriton shanjing,
Franklin Park Zoo,tyto alba,
Franklin Park Zoo,vanessa cardui,
Franklin Park Zoo,vultur gryphus,
Fresno Chaffee Zoo,acinonyx jubatus,
Fresno Chaffee Zoo,addax nasomaculatus,
Fresno Chaffee Zoo,amazona leucocephala,
Fresno Chaffee Zoo,ambystoma californiense,
Fresno Chaffee Zoo,anas laysanensis,
Fresno Chaffee Zoo,anodorhynchus hyacinthinus,
Fresno Chaffee Zoo,aratinga solstitialis,
Fresno Chaffee Zoo,aspidites ramsayi,
Fresno Chaffee Zoo,astrochelys radiata,
Fresno Chaffee Zoo,atelopus zeteki,
Fresno Chaffee Zoo,balearica regulorum gibbericeps,
Fresno Chaffee Zoo,bitis gabonica,
Fresno Chaffee Zoo,brachylophus bulabula,
Fresno Chaffee Zoo,branta sandvicensis,
Fresno Chaffee Zoo,cacatua sulphurea,
Fresno Chaffee Zoo,callimico goeldii,
Fresno Chaffee Zoo,canis rufus,
Fresno Chaffee Zoo,catagonus wagneri,
Fresno Chaffee Zoo,ceratotherium simum,
Fresno Chaffee Zoo,chincilla chinchilla,
Fresno Chaffee Zoo,colobus guereza,
Fresno Chaffee Zoo,dacelo novaeguineae,
Fresno Chaffee Zoo,dromaius novaehollandiae,
Fresno Chaffee Zoo,elephas maximus,
Fresno Chaffee Zoo,equus zebra,
Fresno Chaffee Zoo,felis nigripes,
Fresno Chaffee Zoo,gallirallus owstoni,
Fresno Chaffee Zoo,gazella spekei,
Fresno Chaffee Zoo,giraffa reticulata,
Fresno Chaffee Zoo,lemur catta,
Fresno Chaffee Zoo,leontopithecus rosalia,
Fresno Chaffee Zoo,loxodonta africana,
Fresno Chaffee Zoo,macropus rufus,
Fresno Chaffee Zoo,melanotaenia boesemani,
Fresno Chaffee Zoo,melursus ursinus,
